               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,             0.02961,            0.033483,           0.0066257,             0.33108,             0.17415,             0.17615,             0.08088,            0.063647,            0.084946,            0.049304,           0.0022285,           0.0022285,           0.0022285
                 159,            0.029864,            0.035667,           0.0083036,             0.33874,             0.17577,             0.17075,            0.086624,            0.065009,            0.086838,            0.049707,            0.002179,            0.002179,            0.002179
                 160,            0.029711,             0.03455,           0.0074292,             0.33644,             0.17928,             0.17031,            0.083916,            0.065915,            0.085754,            0.048657,           0.0021295,           0.0021295,           0.0021295
                 161,            0.030753,             0.03408,           0.0083087,             0.37435,             0.20125,             0.18488,            0.091454,            0.067552,            0.083374,            0.048792,             0.00208,             0.00208,             0.00208
                 162,            0.031681,            0.036863,           0.0091791,             0.26503,             0.19222,             0.18272,            0.085945,            0.065387,            0.081009,             0.04939,           0.0020305,           0.0020305,           0.0020305
                 163,            0.029801,            0.034696,           0.0072217,             0.31363,             0.18825,             0.16962,            0.084568,            0.064555,            0.081284,            0.049255,            0.001981,            0.001981,            0.001981
                 164,            0.031204,            0.036147,           0.0081186,             0.35222,              0.1761,             0.16224,             0.07881,            0.065331,            0.079437,            0.050513,           0.0019315,           0.0019315,           0.0019315
                 165,            0.029398,            0.035958,           0.0078437,             0.33729,              0.1874,             0.16004,            0.076572,            0.065246,            0.079483,            0.049451,            0.001882,            0.001882,            0.001882
                 166,            0.029805,            0.034282,           0.0082395,             0.35442,             0.18273,             0.17524,            0.085333,            0.064693,            0.080399,            0.050928,           0.0018325,           0.0018325,           0.0018325
                 167,            0.030743,            0.034826,           0.0082696,             0.36785,             0.18136,             0.16941,            0.084769,            0.064292,            0.080048,            0.051062,            0.001783,            0.001783,            0.001783
                 168,            0.029074,             0.03434,           0.0067126,             0.31243,             0.22972,             0.18094,            0.090376,            0.063331,            0.079514,            0.051624,           0.0017335,           0.0017335,           0.0017335
                 169,            0.029572,            0.036545,           0.0094028,             0.34858,              0.1857,             0.16957,            0.080674,            0.063648,            0.080429,            0.050562,            0.001684,            0.001684,            0.001684
                 170,            0.029414,            0.035296,           0.0081566,             0.33448,             0.22436,             0.18081,             0.08642,            0.063865,            0.081421,             0.05127,           0.0016345,           0.0016345,           0.0016345
                 171,            0.029232,            0.033761,           0.0071343,             0.35413,             0.20624,              0.1801,            0.089332,            0.063517,            0.083923,            0.051294,            0.001585,            0.001585,            0.001585
                 172,            0.030047,            0.036522,           0.0093985,             0.31413,             0.21697,             0.17746,            0.083407,            0.063309,             0.08342,            0.051331,           0.0015355,           0.0015355,           0.0015355
                 173,            0.029209,            0.036076,           0.0068371,             0.28429,             0.21652,             0.17841,            0.088326,            0.064198,            0.082123,            0.050867,            0.001486,            0.001486,            0.001486
                 174,            0.029063,            0.034636,           0.0087634,             0.34183,             0.20767,             0.19263,            0.093455,            0.064876,            0.083115,            0.050684,           0.0014365,           0.0014365,           0.0014365
                 175,            0.027489,            0.032293,            0.006411,             0.36452,             0.16608,             0.17475,            0.081434,            0.064077,            0.084335,             0.05083,            0.001387,            0.001387,            0.001387
                 176,              0.0295,            0.035938,           0.0079292,             0.38195,             0.16345,             0.17132,            0.079754,             0.06338,            0.084381,             0.05177,           0.0013375,           0.0013375,           0.0013375
                 177,             0.02935,            0.034488,           0.0078203,             0.38987,             0.16178,             0.16525,            0.076564,            0.063261,            0.085159,            0.051453,            0.001288,            0.001288,            0.001288
                 178,            0.029019,            0.037269,            0.007725,             0.27844,             0.19533,             0.16499,            0.077054,            0.063414,            0.084167,            0.050916,           0.0012385,           0.0012385,           0.0012385
                 179,            0.028663,            0.035211,           0.0081494,             0.32867,             0.17266,             0.16867,            0.084961,            0.062991,            0.083786,            0.050964,            0.001189,            0.001189,            0.001189
                 180,            0.029272,            0.035403,           0.0079178,             0.33277,             0.17589,             0.16672,             0.07747,            0.063272,            0.084229,            0.050635,           0.0011395,           0.0011395,           0.0011395
                 181,             0.02834,             0.03507,           0.0079913,             0.30232,             0.18601,             0.16647,            0.077457,            0.064085,            0.086746,            0.049951,             0.00109,             0.00109,             0.00109
                 182,            0.029649,            0.036849,           0.0088181,             0.32819,             0.18621,             0.17452,            0.083481,            0.063525,            0.086884,            0.050842,           0.0010405,           0.0010405,           0.0010405
                 183,            0.028019,            0.034244,           0.0071531,             0.36046,             0.17961,             0.16917,            0.081308,            0.062967,            0.087509,            0.049622,            0.000991,            0.000991,            0.000991
                 184,            0.028809,            0.035422,           0.0084877,             0.36768,             0.17491,             0.16189,            0.075199,            0.062824,            0.087631,            0.050696,           0.0009415,           0.0009415,           0.0009415
                 185,            0.029217,            0.035912,           0.0077035,             0.33175,             0.18255,             0.16085,            0.076788,            0.062929,            0.087143,            0.051843,            0.000892,            0.000892,            0.000892
                 186,            0.028144,            0.033252,           0.0082491,             0.33297,             0.17996,             0.16068,            0.076732,            0.063133,            0.086319,            0.052368,           0.0008425,           0.0008425,           0.0008425
                 187,            0.028155,            0.033901,           0.0066197,             0.36671,             0.16968,             0.16035,             0.07552,            0.063349,            0.087219,            0.051099,            0.000793,            0.000793,            0.000793
                 188,            0.027756,            0.035848,           0.0070725,             0.36271,             0.17143,             0.16447,            0.079091,            0.063577,             0.08783,            0.050159,           0.0007435,           0.0007435,           0.0007435
                 189,            0.027867,            0.035099,           0.0066894,             0.36556,             0.21579,             0.18304,            0.091188,            0.064134,            0.086594,            0.049609,            0.000694,            0.000694,            0.000694
                 190,            0.028551,            0.034023,           0.0073261,             0.28472,             0.22387,             0.17437,            0.084632,            0.063576,            0.086487,            0.050146,           0.0006445,           0.0006445,           0.0006445
                 191,            0.029356,              0.0351,            0.008141,             0.36483,             0.17449,             0.16661,            0.082775,            0.063599,            0.087067,            0.050049,            0.000595,            0.000595,            0.000595
                 192,            0.027994,            0.032466,           0.0061099,             0.37327,             0.17378,             0.16293,            0.082533,            0.063912,            0.086914,            0.049902,           0.0005455,           0.0005455,           0.0005455
                 193,            0.027972,            0.034993,           0.0083981,             0.37613,             0.17449,             0.16632,            0.083376,            0.063894,            0.086594,            0.050098,            0.000496,            0.000496,            0.000496
                 194,            0.028085,             0.03155,           0.0069298,             0.33359,             0.18231,             0.16856,            0.082683,            0.063832,            0.086548,            0.050989,           0.0004465,           0.0004465,           0.0004465
                 195,            0.027055,            0.030427,           0.0054462,             0.32694,             0.18426,             0.16883,             0.08378,            0.063978,            0.087219,            0.051147,            0.000397,            0.000397,            0.000397
                 196,            0.028471,            0.033732,           0.0071474,             0.31262,             0.18309,             0.16763,            0.083549,            0.063982,            0.087265,            0.051489,           0.0003475,           0.0003475,           0.0003475
                 197,            0.027745,            0.032978,            0.007456,             0.32317,             0.18384,             0.16868,            0.084553,            0.064199,            0.087173,             0.05155,            0.000298,            0.000298,            0.000298
                 198,            0.026458,            0.030464,           0.0064192,             0.34286,              0.1774,             0.16608,            0.083727,            0.064275,            0.087112,            0.051318,           0.0002485,           0.0002485,           0.0002485
                 199,            0.029445,            0.035161,           0.0065808,             0.35546,             0.17803,              0.1666,            0.086772,            0.064181,            0.086945,            0.051172,            0.000199,            0.000199,            0.000199
